DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
12/29/2017,GSW,100,87,0.46,22,0.364,13,0.923,43,32,6,5,17,25,CHA,111,89,0.461,20,0.3,34,0.676,47,27,12,6,10,10,-1
01/10/2018,CHA,111,84,0.512,26,0.385,30,0.5,43,16,6,5,11,22,DAL,115,83,0.47,36,0.417,28,0.786,39,23,7,7,8,22,-1
01/26/2018,CHA,121,88,0.455,34,0.382,32,0.875,43,25,13,8,11,25,ATL,110,79,0.468,30,0.5,25,0.84,39,23,6,5,20,26,1
01/29/2018,IND,105,83,0.542,21,0.286,11,0.818,38,28,7,3,12,19,CHA,96,83,0.446,31,0.29,20,0.65,40,18,5,2,16,14,1
01/31/2018,ATL,110,77,0.506,32,0.375,22,0.909,29,26,5,4,9,16,CHA,123,90,0.511,32,0.531,18,0.778,42,29,6,1,10,21,-1
02/02/2018,CHA,133,83,0.53,33,0.455,34,0.882,43,27,5,2,15,21,IND,126,87,0.506,29,0.414,28,0.929,31,21,10,6,11,25,1
02/04/2018,PHX,110,77,0.532,29,0.517,13,1.0,39,24,4,4,19,25,CHA,115,96,0.417,38,0.263,29,0.862,43,24,12,6,8,17,-1
03/10/2018,CHA,122,87,0.506,32,0.406,27,0.778,41,24,11,5,12,18,PHX,115,83,0.506,32,0.563,19,0.684,35,27,9,3,14,25,1
03/15/2018,ATL,117,90,0.467,36,0.444,26,0.654,46,30,5,2,11,27,CHA,129,87,0.529,33,0.515,30,0.667,45,30,3,3,10,21,-1
03/24/2018,DAL,98,91,0.396,41,0.293,19,0.737,52,22,10,6,12,22,CHA,102,92,0.38,25,0.48,29,0.69,62,21,10,4,13,14,-1
04/08/2018,CHA,117,80,0.5,30,0.367,30,0.867,36,27,6,3,21,17,IND,123,93,0.538,25,0.36,18,0.778,39,27,11,1,14,22,-1
04/10/2018,IND,93,99,0.404,31,0.258,8,0.625,53,22,3,4,7,16,CHA,119,99,0.465,42,0.429,12,0.75,55,27,5,7,6,8,-1
10/18/2017,DAL,111,86,0.442,45,0.378,21,0.857,41,27,5,4,15,19,ATL,117,94,0.511,18,0.5,15,0.8,50,20,11,6,13,18,-1
12/20/2017,ATL,95,81,0.432,29,0.276,20,0.85,43,27,5,6,13,17,IND,105,82,0.488,21,0.333,19,0.947,37,19,5,5,9,18,-1
12/23/2017,ATL,112,75,0.56,24,0.417,22,0.818,38,29,5,2,15,19,DAL,107,85,0.506,33,0.273,15,0.8,30,31,8,3,10,17,1
01/02/2018,PHX,104,77,0.506,22,0.318,26,0.731,47,24,7,4,21,22,ATL,103,87,0.414,31,0.323,25,0.84,40,18,11,3,16,22,1
02/23/2018,IND,116,101,0.475,28,0.321,13,0.846,57,30,17,3,17,20,ATL,93,82,0.451,31,0.226,19,0.632,40,14,9,7,22,20,1
02/28/2018,ATL,107,87,0.437,29,0.31,27,0.815,49,21,13,11,21,23,IND,102,90,0.422,32,0.344,20,0.75,43,21,13,5,24,20,1
03/02/2018,ATL,109,86,0.442,35,0.429,20,0.9,35,21,10,2,19,21,GSW,114,79,0.532,31,0.355,22,0.864,35,33,12,5,18,20,-1
03/04/2018,ATL,113,94,0.457,33,0.515,12,0.833,49,23,7,5,16,18,PHX,112,92,0.5,26,0.423,15,0.6,41,33,6,6,14,19,1
03/09/2018,IND,112,91,0.495,28,0.5,10,0.8,49,21,11,3,16,16,ATL,87,82,0.415,33,0.303,10,0.9,35,21,11,4,18,13,1
03/23/2018,GSW,106,93,0.452,30,0.4,11,0.909,46,28,8,6,7,17,ATL,94,84,0.44,32,0.344,20,0.45,44,24,5,5,11,14,1
10/23/2017,DAL,103,96,0.396,29,0.31,30,0.6,42,21,11,0,12,20,GSW,133,86,0.558,39,0.385,26,0.846,50,33,6,8,16,23,-1
12/14/2017,GSW,112,78,0.603,22,0.5,9,0.778,41,35,7,4,16,22,DAL,97,82,0.451,29,0.345,17,0.765,31,25,7,1,11,16,1
12/18/2017,DAL,91,88,0.364,37,0.297,17,0.941,42,21,10,5,15,18,PHX,97,79,0.443,25,0.4,22,0.773,49,17,9,6,18,25,-1
12/27/2017,IND,94,79,0.481,25,0.4,10,0.8,39,27,8,4,15,17,DAL,98,78,0.513,29,0.276,15,0.667,35,26,7,3,9,12,-1
01/03/2018,DAL,122,90,0.478,43,0.442,22,0.773,40,29,6,2,12,17,GSW,125,91,0.527,32,0.406,19,0.842,46,36,8,7,14,21,-1
01/31/2018,PHX,102,83,0.482,30,0.367,15,0.733,47,23,9,3,17,29,DAL,88,88,0.364,36,0.278,26,0.538,49,18,11,4,12,18,1
02/08/2018,GSW,121,88,0.511,29,0.483,20,0.85,51,37,6,7,16,18,DAL,103,92,0.435,37,0.243,17,0.824,34,19,15,7,10,16,1
02/26/2018,DAL,109,88,0.455,37,0.378,18,0.833,44,20,9,3,10,21,IND,103,87,0.471,20,0.25,23,0.696,50,22,6,4,12,19,1
04/10/2018,DAL,97,97,0.381,33,0.242,22,0.682,40,20,8,1,8,19,PHX,124,76,0.632,26,0.5,21,0.714,46,35,5,6,14,16,-1
01/14/2018,PHX,97,85,0.412,37,0.243,24,0.75,45,20,2,1,12,16,IND,120,88,0.545,23,0.478,14,0.929,42,20,9,1,6,22,-1
01/24/2018,IND,116,80,0.563,24,0.375,25,0.68,39,32,11,3,12,24,PHX,101,84,0.417,35,0.257,29,0.759,42,22,3,2,16,26,1
03/27/2018,GSW,81,86,0.407,17,0.294,9,0.667,51,21,4,9,16,17,IND,92,81,0.481,21,0.286,12,0.667,38,22,10,2,10,14,-1
04/05/2018,IND,126,93,0.538,29,0.517,15,0.733,47,32,11,3,12,24,GSW,106,83,0.446,29,0.31,24,0.958,39,29,6,5,16,14,1
02/12/2018,GSW,129,89,0.584,26,0.423,21,0.667,49,36,8,16,11,18,PHX,83,95,0.347,23,0.13,22,0.636,47,13,2,3,15,17,1
03/17/2018,PHX,109,82,0.476,24,0.458,29,0.69,42,22,8,5,19,19,GSW,124,95,0.526,31,0.419,14,0.786,43,29,8,9,12,21,-1
04/01/2018,GSW,117,89,0.539,28,0.464,9,0.889,45,31,10,7,14,14,PHX,107,90,0.456,31,0.355,16,0.875,42,26,8,4,15,12,1
04/08/2018,PHX,100,92,0.424,35,0.286,16,0.75,44,24,4,0,13,16,GSW,117,90,0.522,32,0.406,15,0.667,41,27,9,7,11,15,-1
